17,78.5
17,98.11
18,1.95
18,4.59
18,7.68
18,11.42
18,16.08
18,22.1
18,30.07
18,40.57
18,53.81
18,70.05
18,90.31
19,1.92
19,4.5
19,7.51
19,11.11
19,15.54
19,21.19
19,28.53
19,38.05
19,50
19,64.34
19,81.38
20,1.96
20,4.61
20,7.72
20,11.48
20,16.17
20,22.23
20,30.25
20,40.82
20,54.13
20,70.43
20,90.51
21,1.85
21,4.31
21,7.16
21,10.55
21,14.7
21,19.94
21,26.75
21,35.64
21,47
21,60.87
21,77.41
21,98.32
22,2.11
22,5.04
22,8.55
22,12.89
22,18.49
22,25.98
22,36.24
22,49.82
22,67.35
22,90.57
23,1.71
23,3.92
23,6.42
23,9.3
23,12.7
23,16.82
23,21.94
23,28.4
23,36.48
23,46.24
23,57.62
23,70.6
23,85.49
24,1.99
24,4.7
24,7.9
24,11.8
24,16.72
24,23.15
24,31.79
24,43.32
24,57.98
24,76.23
25,1.74
25,4.01
25,6.6
25,9.61
25,13.2
25,17.6
25,23.15
25,30.24
25,39.18
25,50.06
25,62.87
25,77.68
25,95.16
26,2.04
26,4.83
26,8.12
26,12.13
26,17.18
26,23.75
26,32.46
26,43.89
26,58.18
26,75.5
26,97.88
27,1.64
27,3.75
27,6.12
27,8.81
27,11.95
27,15.72
27,20.36
27,26.15
27,33.4
27,42.26
27,52.7
27,64.65
27,78.24
27,93.94
28,2.02
28,4.77
28,8.01
28,11.94
28,16.87
28,23.24
28,31.63
28,42.55
28,56.24
28,72.83
28,93.27
29,1.92
29,4.52
29,7.55
29,11.2
29,15.74
29,21.58
29,29.28
29,39.42
29,52.27
29,67.92
29,87.03
30,1.95
30,4.58
30,7.66
30,11.37
30,15.98
30,21.89
30,29.65
30,39.79
30,52.58
30,68.03
30,86.8
31,1.8
31,4.18
31,6.92
31,10.13
31,13.99
31,18.76
31,24.79
31,32.46
31,42.02
31,53.49
31,66.88
31,82.4
32,1.96
32,4.6
32,7.68
32,11.37
32,15.91
32,21.67
32,29.11
32,38.66
32,50.51
32,64.64
32,81.2
33,1.81
33,4.2
33,6.95
33,10.19
33,14.12
33,19.04
33,25.34
33,33.52
33,43.84
33,56.41
33,71.26
33,88.98
34,1.81
34,4.21
34,6.97
34,10.23
34,14.18
34,19.12
34,25.45
34,33.64
34,43.94
34,56.51
34,71.37
34,89
35,2.52
35,6.23
35,10.89
35,17.05
35,25.65
35,38.34
35,57.49
36,1.88
36,4.41
36,7.36
36,10.9
36,15.29
36,20.94
36,28.41
36,38.33
36,51.01
36,66.64
36,86.01
37,1.69
37,3.88
37,6.36
37,9.21
37,12.55
37,16.59
37,21.6
37,27.92
37,35.81
37,45.4
37,56.61
37,69.42
37,84.05
38,2.55
38,6.31
38,11.05
38,17.35
38,26.23
38,39.42
38,60.03
39,2.09
39,4.99
39,8.46
39,12.77
39,18.34
39,25.81
39,36.09
39,49.91
39,67.79
39,93.1
40,2.23
40,5.4
40,9.28
40,14.25
40,20.96
40,30.41
40,44.16
40,63.85
41,2.07
41,4.93
41,8.33
41,12.52
41,17.88
41,24.96
41,34.55
41,47.32
41,63.42
41,83.9
42,1.7
42,3.91
42,6.42
42,9.32
42,12.76
42,16.96
42,22.24
42,28.99
42,37.58
42,48.06
42,60.41
42,74.79
42,91.78
43,2.01
43,4.76
43,8.02
43,12.01
43,17.07
43,23.73
43,32.73
43,44.81
43,60.29
43,79.7
44,1.81
44,4.21
44,6.97
44,10.22
44,14.14
44,19.02
44,25.23
44,33.2
44,43.23
44,55.35
44,69.46
44,85.91
45,2.28
45,5.53
45,9.5
45,14.54
45,21.25
45,30.53
45,43.61
45,61.31
45,86.74
46,1.85
46,4.33
46,7.2
46,10.62
46,14.81
46,20.11
46,26.98
46,35.97
46,47.3
46,61.02
46,77.45
46,97.93
47,2.05
47,4.88
47,8.25
47,12.39
47,17.68
47,24.68
47,34.21
47,46.91
47,63.22
47,84.09
48,1.77
48,4.1
48,6.78
48,9.93
48,13.74
48,18.5
48,24.6
48,32.56
48,42.73
48,55.2
48,70.1
48,88.08
49,1.81
49,4.21
49,6.97
49,10.22
49,14.16
49,19.08
49,25.37
49,33.45
49,43.63
49,55.91
49,70.34
49,87.34
50,2.08
50,4.96
50,8.39
50,12.63
50,18.06
50,25.28
50,35.12
50,48.19
50,64.78
50,86.32
51,1.81
51,4.21
51,6.97
51,10.23
51,14.18
51,19.13
51,25.48
51,33.72
51,44.16
51,56.85
51,71.86
51,89.92
52,2.49
52,6.14
52,10.7
52,16.69
52,24.99
52,37.19
52,55.14
53,2.14
53,5.14
53,8.74
53,13.23
53,19.06
53,26.91
53,37.64
53,52
53,70.51
53,97.07
54,1.89
54,4.42
54,7.37
54,10.9
54,15.26
54,20.84
54,28.17
54,37.79
54,49.92
54,64.8
54,82.77
55,2.05
55,4.88
55,8.23
55,12.34
55,17.57
55,24.45
55,33.7
55,45.88
55,61.23
55,80.63
56,1.91
56,4.49
56,7.49
56,11.09
56,15.54
56,21.23
56,28.68
56,38.43
56,50.66
56,65.39
56,83.33
57,1.85
57,4.32
57,7.18
57,10.58
57,14.73
57,19.96
57,26.73
57,35.52
57,46.59
57,60
57,75.98
57,95.53
58,2.02
58,4.8
58,8.1
58,12.15
58,17.32
58,24.15
58,33.43
58,45.84
58,61.73
58,82.16
59,2.07
59,4.94
59,8.37
59,12.61
59,18.05
59,25.29
59,35.19
59,48.29
59,65.08
59,87.14
60,1.97
60,4.65
60,7.79
60,11.59
60,16.33
60,22.44
60,30.48
60,41.03
60,54.2
60,70.1
60,89.59
61,1.95
61,4.6
61,7.71
61,11.47
61,16.18
61,22.28
61,30.4
61,41.08
61,54.62
61,71.15
61,91.93
62,2.21
62,5.33
62,9.1
62,13.81
62,19.92
62,28.16
62,39.43
62,54.25
62,73.37
63,1.85
63,4.33
63,7.21
63,10.64
63,14.87
63,20.26
63,27.34
63,36.66
63,48.52
63,62.96
63,80.6
64,2.16
64,5.2
64,8.87
64,13.49
64,19.56
64,27.88
64,39.54
64,55.5
64,77.16
65,1.91
65,4.48
65,7.47
65,11.03
65,15.39
65,20.89
65,27.98
65,37.11
65,48.44
65,61.94
65,77.71
65,96.66
66,1.87
66,4.39
66,7.33
66,10.86
66,15.23
66,20.85
66,28.29
66,38.17
66,50.8
66,66.32
66,85.66
67,2.03
67,4.83
67,8.16
67,12.24
67,17.44
67,24.31
67,33.63
67,46.08
67,61.87
67,82.27
68,2.03
68,4.82
68,8.12
68,12.15
68,17.26
68,23.97
68,32.99
68,44.95
68,60
68,78.83
69,1.96
69,4.63
69,7.77
69,11.56
69,16.3
69,22.43
69,30.56
69,41.28
69,54.77
69,71.13
69,91.77
70,2.03
70,4.82
70,8.13
70,12.19
70,17.36
70,24.21
70,33.52
70,45.95
70,61.84
70,81.99
71,2.17
71,5.22
71,8.91
71,13.54
71,19.61
71,27.93
71,39.57
71,55.32
71,76.12
72,2.08
72,4.97
72,8.44
72,12.75
72,18.33
72,25.87
72,36.45
72,50.74
72,69.6
72,99.65
73,2.16
73,5.17
73,8.76
73,13.19
73,18.84
73,26.29
73,36.27
73,49.31
73,65.52
73,85.62
74,1.81
74,4.22
74,7.01
74,10.31
74,14.32
74,19.37
74,25.91
74,34.46
74,45.37
74,58.63
74,74.36
74,93.54
75,1.99
75,4.72
75,7.96
75,11.94
75,17.03
75,23.81
75,33.14
75,45.92
75,62.52
75,84.71
76,1.88
76,4.4
76,7.33
76,10.81
76,15.07
76,20.45
76,27.39
76,36.41
76,47.77
76,61.33
76,77.22
76,96.54
77,2.08
77,4.97
77,8.42
77,12.69
77,18.2
77,25.54
77,35.69
77,49.33
77,66.93
77,90.83
78,1.77
78,4.09
78,6.74
78,9.83
78,13.53
78,18.07
78,23.76
78,31.02
78,40.11
78,51.02
78,63.71
78,78.35
78,95.51
79,1.92
79,4.52
79,7.56
79,11.23
79,15.82
79,21.76
79,29.66
79,40.22
79,53.65
79,70.13
79,91.15
80,2.16
80,5.19
80,8.85
80,13.42
80,19.38
80,27.43
80,38.48
80,53.15
80,72.32
81,1.76
81,4.07
81,6.71
81,9.79
81,13.47
81,18
81,23.7
81,30.98
81,40.14
81,51.21
81,64.1
81,79.05
81,96.82
82,1.85
82,4.33
82,7.21
82,10.64
82,14.85
82,20.2
82,27.16
82,36.31
82,47.97
82,62.12
82,79.23
83,2.25
83,5.45
83,9.35
83,14.3
83,20.88
83,29.99
83,42.85
83,60.32
83,85.59
84,1.9
84,4.46
84,7.45
84,11.05
84,15.53
84,21.3
84,28.95
84,39.05
84,51.97
84,67.82
84,87.67
85,1.77
85,4.11
85,6.79
85,9.93
85,13.71
85,18.41
85,24.43
85,32.22
85,42.13
85,54.2
85,68.43
85,85.24
86,1.82
86,4.24
86,7.03
86,10.33
86,14.34
86,19.37
86,25.83
86,34.21
86,44.8
86,57.66
86,72.79
86,90.83
87,2.11
87,5.04
87,8.55
87,12.91
87,18.53
87,26.04
87,36.3
87,49.95
87,67.45
87,90.69
88,1.94
88,4.56
88,7.62
88,11.3
88,15.86
88,21.69
88,29.32
88,39.27
88,51.74
88,66.83
88,84.91
89,2.06
89,4.91
89,8.3
89,12.47
89,17.79
89,24.8
89,34.28
89,46.85
89,62.66
89,82.68
90,2.17
90,5.2
90,8.83
90,13.31
90,19.04
90,26.57
90,36.67
90,49.73
90,66.05
90,86.17
91,1.89
91,4.44
91,7.4
91,10.92
91,15.23
91,20.69
91,27.74
91,36.86
91,48.28
91,61.96
91,78.12
91,97.55
92,2.09
92,5
92,8.48
92,12.79
92,18.33
92,25.7
92,35.81
92,49.36
92,66.75
92,89.53
93,1.88
93,4.41
93,7.35
93,10.87
93,15.2
93,20.72
93,27.92
93,37.36
93,49.29
93,63.73
93,81.08
94,1.88
94,4.4
94,7.34
94,10.86
94,15.22
94,20.82
94,28.21
94,37.97
94,50.39
94,65.63
94,84.28
95,1.85
95,4.3
95,7.13
95,10.47
95,14.51
95,19.54
95,25.94
95,34.12
95,44.3
95,56.46
95,70.52
95,86.91
96,2.04
96,4.84
96,8.16
96,12.23
96,17.4
96,24.2
96,33.35
96,45.5
96,60.91
96,80.23
97,1.94
97,4.56
97,7.63
97,11.33
97,15.93
97,21.85
97,29.67
97,39.94
97,52.91
97,68.7
97,88.21
98,2.15
98,5.16
98,8.79
98,13.32
98,19.23
98,27.26
98,38.41
98,53.39
98,73.23
99,2.13
99,5.09
99,8.63
99,13.02
99,18.68
99,26.22
99,36.49
99,50.1
99,67.38
99,89.99
100,2.2
100,5.32
100,9.13
100,14
100,20.55
100,29.84
100,43.36
100,62.74
101,1.95
101,4.58
101,7.65
101,11.34
101,15.9
101,21.71
101,29.26
101,39.03
101,51.26
101,65.85
101,83.08
102,2
102,4.72
102,7.94
102,11.89
102,16.91
102,23.55
102,32.57
102,44.77
102,60.59
102,80.85
103,2.17
103,5.2
103,8.84
103,13.37
103,19.24
103,27.11
103,37.88
103,52.15
103,70.32
103,95.17
104,2.12
104,5.07
104,8.63
104,13.09
104,18.94
104,26.96
104,38.26
104,53.8
104,75.25
105,1.93
105,4.54
105,7.6
105,11.29
105,15.9
105,21.86
105,29.76
105,40.21
105,53.49
105,69.7
105,90.13
106,1.99
106,4.69
106,7.87
106,11.73
106,16.58
106,22.89
106,31.3
106,42.39
106,56.51
106,73.78
106,96.13
107,1.84
107,4.28
107,7.1
107,10.44
107,14.51
107,19.63
107,26.21
107,34.78
107,45.66
107,58.8
107,74.31
107,93.28
108,2.25
108,5.45
108,9.37
108,14.39
108,21.17
108,30.78
108,44.81
108,64.64
109,2.63
109,6.55
109,11.59
109,18.46
109,28.62
109,45.09
110,1.9
110,4.44
110,7.4
110,10.93
110,15.28
110,20.81
110,28
110,37.38
110,49.19
110,63.39
110,80.4
111,2.02
111,4.77
111,8.02
111,11.99
111,17.01
111,23.57
111,32.34
111,43.97
111,58.71
111,76.9
112,1.82
112,4.22
112,6.99
112,10.26
112,14.23
112,19.21
112,25.61
112,33.94
112,44.47
112,57.25
112,72.34
112,90.5
113,1.89
113,4.42
113,7.36
113,10.85
113,15.12
113,20.5
113,27.41
113,36.31
113,47.41
113,60.68
113,76.17
113,94.84
114,1.98
114,4.67
114,7.83
114,11.66
114,16.45
114,22.63
114,30.8
114,41.55
114,55.12
114,71.53
114,91.72
115,1.86
115,4.35
115,7.25
115,10.73
115,15.04
115,20.59
115,27.96
115,37.79
115,50.43
115,66.12
115,85.85
116,1.7
116,3.9
116,6.4
116,9.27
116,12.66
116,16.76
116,21.85
116,28.28
116,36.35
116,46.15
116,57.57
116,70.61
116,85.55
117,2
117,4.72
117,7.91
117,11.77
117,16.59
117,22.79
117,30.94
117,41.5
117,54.66
117,70.45
117,89.56
118,2.21
118,5.32
118,9.1
118,13.87
118,20.17
118,28.85
118,40.95
118,57.51
118,80.31
119,1.83
119,4.26
119,7.07
119,10.39
119,14.43
119,19.49
119,25.99
119,34.4
119,45.02
119,57.84
119,72.85
119,91.08
120,1.96
120,4.61
120,7.72
120,11.48
120,16.18
120,22.24
120,30.25
120,40.75
120,54.09
120,70.22
120,90.62
121,1.82
121,4.23
121,7.01
121,10.31
121,14.34
121,19.44
121,26.06
121,34.78
121,45.96
121,59.62
121,76.02
121,96.99
122,1.74
122,4.01
122,6.6
122,9.61
122,13.19
122,17.58
122,23.1
122,30.14
122,38.99
122,49.73
122,62.29
122,76.77
122,93.88
123,2.42
123,5.93
123,10.26
123,15.83
123,23.35
123,33.95
123,49
123,69.74
124,1.82
124,4.23
124,7.01
124,10.29
124,14.26
124,19.22
124,25.53
124,33.67
124,43.92
124,56.29
124,70.69
124,87.8
125,2.21
125,5.31
125,9.06
125,13.75
125,19.85
125,28.04
125,39.27
125,54.18
125,73.07
126,2.25
126,5.42
126,9.26
126,14.07
126,20.35
126,28.8
126,40.32
126,55.71
126,75.3
127,1.75
127,4.04
127,6.66
127,9.72
127,13.39
127,17.93
127,23.71
127,31.17
127,40.68
127,52.37
127,66.07
127,82.27
128,1.84
128,4.3
128,7.16
128,10.57
128,14.78
128,20.18
128,27.3
128,36.79
128,49.07
128,64.27
128,83.11
129,1.76
129,4.07
129,6.71
129,9.8
129,13.51
129,18.12
129,23.99
129,31.59
129,41.27
129,53.07
129,67
129,83.51
130,1.78
130,4.12
130,6.8
130,9.94
130,13.71
130,18.38
130,24.29
130,31.86
130,41.42
130,53
130,66.52
130,82.27
131,1.88
131,4.39
131,7.31
131,10.79
131,15.06
131,20.47
131,27.51
131,36.7
131,48.31
131,62.32
131,79.01
131,99.84
132,2.03
132,4.81
132,8.11
132,12.15
132,17.29
132,24.06
132,33.22
132,45.64
132,61.34
132,81.2
133,2.1
133,5.03
133,8.55
133,12.94
133,18.67
133,26.44
133,37.34
133,52.15
133,71.83
134,2.05
134,4.88
134,8.25
134,12.4
134,17.7
134,24.71
134,34.23
134,47.04
134,63.2
134,83.94
135,2.01
135,4.76
135,8.01
135,11.98
135,17.02
135,23.63
135,32.49
135,44.27
135,59.2
135,77.84
136,2.1
136,5.02
136,8.5
136,12.8
136,18.31
136,25.65
136,35.66
136,48.93
136,65.79
136,87.71
137,1.94
137,4.56
137,7.64
137,11.36
137,16.02
137,22.07
137,30.12
137,40.78
137,54.3
137,71.05
137,92.5
138,1.77
138,4.11
138,6.8
138,9.96
138,13.78
138,18.55
138,24.69
138,32.7
138,42.94
138,55.43
138,70.18
138,88
139,2.6
139,6.47
139,11.39
139,18.04
139,27.67
139,42.72
139,69.77
140,1.88
140,4.4
140,7.32
140,10.8
140,15.06
140,20.45
140,27.4
140,36.42
140,47.8
140,61.44
140,77.56
140,97.43
141,2.27
141,5.5
141,9.44
141,14.43
141,21.07
141,30.23
141,43.11
141,60.63
141,85.42
142,2.29
142,5.55
142,9.53
142,14.59
142,21.32
142,30.6
142,43.67
142,61.27
142,86.23
143,2
143,4.74
143,7.99
143,11.97
143,17.04
143,23.76
143,32.92
143,45.31
143,61.27
143,82.04
144,1.81
144,4.21
144,6.97
144,10.23
144,14.17
144,19.1
144,25.4
144,33.54
144,43.83
144,56.32
144,71.04
144,88.5
145,2.33
145,5.68
145,9.79
145,15.04
145,22.08
145,31.94
145,45.88
145,65.04
146,1.97
146,4.64
146,7.78
146,11.58
146,16.34
146,22.49
146,30.62
146,41.31
146,54.82
146,71.38
146,91.77
147,1.99
147,4.71
147,7.91
147,11.79
147,16.66
147,22.97
147,31.3
147,42.25
147,56.02
147,72.91
147,94.1
148,1.85
148,4.32
148,7.19
148,10.61
148,14.81
148,20.16
148,27.17
148,36.42
148,48.2
148,62.63
148,80.07
149,2.04
149,4.85
149,8.18
149,12.28
149,17.51
149,24.42
149,33.8
149,46.44
149,62.38
149,82.82
150,1.84
150,4.29
150,7.12
150,10.47
150,14.54
150,19.64
150,26.17
150,34.59
150,45.16
150,57.91
150,72.84
150,90.75
151,2.06
151,4.89
151,8.24
151,12.33
151,17.51
151,24.26
151,33.25
151,45.04
151,59.79
151,77.76
152,2.35
152,5.75
152,9.96
152,15.43
152,22.89
152,33.7
152,49.63
152,73.28
153,1.92
153,4.51
153,7.54
153,11.19
153,15.73
153,21.58
153,29.33
153,39.59
153,52.62
153,68.69
153,88.63
154,1.74
154,4.02
154,6.63
154,9.67
154,13.31
154,17.8
154,23.48
154,30.79
154,40.08
154,51.45
154,64.78
154,80.35
154,99.19
155,1.8
155,4.19
155,6.95
155,10.22
155,14.21
155,19.25
155,25.78
155,34.38
155,45.4
155,58.92
155,75.16
155,95.4
156,2.12
156,5.06
156,8.57
156,12.89
156,18.4
156,25.66
156,35.43
156,48.29
156,64.26
156,84.26
157,1.89
157,4.43
157,7.38
157,10.91
157,15.26
157,20.81
157,28.05
157,37.56
157,49.53
157,63.94
157,81.37
158,2.26
158,5.5
158,9.49
158,14.62
158,21.62
158,31.66
158,46.35
158,68.05
159,1.71
159,3.94
159,6.48
159,9.41
159,12.88
159,17.11
159,22.39
159,29.09
159,37.54
159,47.83
159,59.83
159,73.58
159,89.42
160,1.92
160,4.51
160,7.53
160,11.15
160,15.61
160,21.28
160,28.67
160,38.28
160,50.26
160,64.55
160,81.51
161,2
161,4.75
161,8.01
161,12.01
161,17.15
161,23.99
161,33.41
161,46.22
161,62.91
161,85.1
162,2.12
162,5.07
162,8.61
162,13
162,18.69
162,26.31
162,36.79
162,50.92
162,68.92
162,93.68
163,2.05
163,4.87
163,8.22
163,12.33
163,17.58
163,24.49
163,33.85
163,46.34
163,62.18
163,82.17
164,2.15
164,5.16
164,8.78
164,13.29
164,19.14
164,27.06
164,37.94
164,52.37
164,71.09
164,98.03
165,2.09
165,4.99
165,8.44
165,12.68
165,18.08
165,25.21
165,34.77
165,47.39
165,63.14
165,82.63
166,1.95
166,4.61
166,7.73
166,11.51
166,16.25
166,22.4
166,30.61
166,41.5
166,55.3
166,72.18
166,94.05
167,2.03
167,4.84
167,8.19
167,12.33
167,17.67
167,24.84
167,34.77
167,48.32
167,65.97
167,90.73
168,2.03
168,4.82
168,8.14
168,12.21
168,17.42
168,24.32
168,33.71
168,46.34
168,62.46
168,83.19
169,1.76
169,4.07
169,6.72
169,9.81
169,13.52
169,18.1
169,23.91
169,31.38
169,40.85
169,52.35
169,65.79
169,81.55
170,1.76
170,4.08
170,6.73
170,9.83
170,13.55
170,18.15
170,23.98
170,31.49
170,41.04
170,52.68
170,66.39
170,82.34
171,1.95
171,4.59
171,7.69
171,11.42
171,16.07
171,22.06
171,29.98
171,40.41
171,53.53
171,69.48
171,89.45
172,2.07
172,4.93
172,8.33
172,12.52
172,17.87
172,24.94
172,34.53
172,47.3
172,63.42
172,84.17
173,1.8
173,4.19
173,6.94
173,10.18
173,14.1
173,18.98
173,25.21
173,33.25
173,43.39
173,55.68
173,70.16
173,87.24
174,2.15
174,5.17
174,8.82
174,13.39
174,19.35
174,27.45
174,38.67
174,53.85
174,73.69
175,1.89
175,4.43
175,7.39
175,10.94
175,15.33
175,20.93
175,28.28
175,37.92
175,50.06
175,64.8
175,82.67
176,2.46
176,6.04
176,10.49
176,16.29
176,24.23
176,35.67
176,52.25
176,77.03
177,1.72
177,3.97
177,6.54
177,9.52
177,13.06
177,17.39
177,22.83
177,29.77
177,38.52
177,49.2
177,61.62
177,76.04
177,92.89
178,2.01
178,4.76
178,8
178,11.93
178,16.86
178,23.21
178,31.58
178,42.56
178,56.35
178,72.92
178,93.43
179,1.79
179,4.17
179,6.91
179,10.13
179,14.01
179,18.84
179,25
179,32.96
179,42.97
179,55.07
179,69.31
179,86.03
180,1.98
180,4.69
180,7.87
180,11.73
180,16.59
180,22.89
180,31.26
180,42.22
180,55.99
180,72.83
180,94.1
181,1.89
181,4.43
181,7.38
181,10.9
181,15.21
181,20.65
181,27.68
181,36.77
181,48.1
181,61.74
181,77.84
181,97.21
182,2.74
182,6.88
182,12.25
182,19.67
182,30.83
182,50.01
183,2
183,4.75
183,7.99
183,11.95
183,16.95
183,23.48
183,32.22
183,43.79
183,58.4
183,76.51
184,2.37
184,5.8
184,10.05
184,15.55
184,23.05
184,33.85
184,49.52
184,72.65
185,2.28
185,5.54
185,9.52
185,14.58
185,21.32
185,30.67
185,43.79
185,61.66
185,86.99
186,1.69
186,3.9
186,6.4
186,9.29
186,12.72
186,16.91
186,22.16
186,28.87
186,37.38
186,47.78
186,60.06
186,74.33
186,91.16
187,2.12
187,5.08
187,8.65
187,13.1
187,18.89
187,26.75
187,37.64
187,52.42
187,71.83
188,1.92
188,4.52
188,7.57
188,11.26
188,15.88
188,21.91
188,30
188,40.85
188,54.84
188,72.31
188,96.01
189,1.97
189,4.64
189,7.79
189,11.61
189,16.41
189,22.65
189,30.98
189,42.05
189,56.16
189,73.59
189,96.47
190,1.98
190,4.66
190,7.8
190,11.59
190,16.3
190,22.32
190,30.19
190,40.39
190,53.04
190,68.2
190,86.37
191,1.77
191,4.1
191,6.77
191,9.9
191,13.67
191,18.36
191,24.34
191,32.09
191,41.97
191,54.03
191,68.25
191,85.06
192,1.96
192,4.62
192,7.75
192,11.56
192,16.36
192,22.63
192,31.06
192,42.37
192,56.85
192,74.92
192,99.84
193,1.76
193,4.07
193,6.71
193,9.79
193,13.48
193,18.03
193,23.78
193,31.16
193,40.48
193,51.78
193,65.03
193,80.48
193,99.06
194,1.84
194,4.28
194,7.11
194,10.47
194,14.57
194,19.74
194,26.44
194,35.2
194,46.33
194,59.9
194,76.01
194,95.86
195,1.95
195,4.6
195,7.73
195,11.55
195,16.4
195,22.83
195,31.66
195,43.75
195,59.63
195,80.53
196,1.79
196,4.15
196,6.86
196,10.04
196,13.86
196,18.59
196,24.58
196,32.23
196,41.86
196,53.5
196,67.07
196,82.8
197,2.03
197,4.8
197,8.08
197,12.1
197,17.2
197,23.92
197,32.98
197,45.08
197,60.49
197,79.81
198,1.88
198,4.39
198,7.3
198,10.76
198,14.99
198,20.32
198,27.18
198,36.06
198,47.2
198,60.52
198,76.07
198,94.78
199,1.94
199,4.56
199,7.62
199,11.31
199,15.89
199,21.77
199,29.48
199,39.57
199,52.26
199,67.58
199,86.2
200,1.88
200,4.39
200,7.31
200,10.79
200,15.07
200,20.51
200,27.58
200,36.82
200,48.49
200,62.54
200,79.28
201,1.75
201,4.04
201,6.66
201,9.71
201,13.36
201,17.86
201,23.55
201,30.86
201,40.12
201,51.4
201,64.63
201,80.13
201,98.75
202,1.93
202,4.53
202,7.58
202,11.25
202,15.83
202,21.74
202,29.56
202,39.88
202,53.01
202,69.06
202,89.15
203,1.93
203,4.53
203,7.57
203,11.22
203,15.74
203,21.52
203,29.07
203,38.93
203,51.32
203,66.24
203,84.25
204,1.95
204,4.59
204,7.68
204,11.4
204,16.04
204,22
204,29.85
204,40.16
204,53.15
204,68.92
204,88.15
205,2.05
205,4.88
205,8.24
205,12.37
205,17.63
205,24.57
205,33.94
205,46.52
205,62.42
205,82.62
206,2.12
206,5.05
206,8.55
206,12.88
206,18.43
206,25.78
206,35.71
206,48.85
206,65.41
206,86.39
207,1.83
207,4.25
207,7.03
207,10.3
207,14.24
207,19.11
207,25.26
207,33.06
207,42.79
207,54.39
207,67.82
207,83.3
208,1.67
208,3.82
208,6.25
208,9.04
208,12.32
208,16.28
208,21.21
208,27.44
208,35.28
208,44.92
208,56.27
208,69.31
208,84.38
209,2.42
209,5.93
209,10.28
209,15.93
209,23.66
209,34.82
209,51.09
209,75.32
210,1.86
210,4.36
210,7.27
210,10.76
210,15.1
210,20.7
210,28.16
210,38.15
210,51.12
210,67.37
210,88.19
211,1.93
211,4.54
211,7.58
211,11.24
211,15.77
211,21.56
211,29.14
211,39.05
211,51.46
211,66.39
211,84.35
212,2.14
212,5.14
212,8.76
212,13.31
212,19.28
212,27.47
212,38.95
212,54.59
212,75.53
213,1.86
213,4.35
213,7.24
213,10.69
213,14.95
213,20.39
213,27.53
213,36.96
213,49.01
213,63.76
213,81.66
214,1.87
214,4.37
214,7.27
214,10.73
214,14.99
214,20.43
214,27.56
214,36.97
214,48.95
214,63.59
214,81.26
215,1.85
215,4.32
215,7.18
215,10.57
215,14.7
215,19.9
215,26.6
215,35.29
215,46.26
215,59.43
215,74.84
215,93.57
216,1.96
216,4.61
216,7.71
216,11.45
216,16.1
216,22.08
216,29.93
216,40.18
216,53.05
216,68.62
216,87.56
217,1.83
217,4.27
217,7.09
217,10.43
217,14.5
217,19.62
217,26.24
217,34.88
217,45.8
217,59.07
217,74.79
217,94.08
218,1.87
218,4.37
218,7.27
218,10.71
218,14.91
218,20.19
218,26.96
218,35.68
218,46.57
218,59.62
218,74.86
218,93.06
219,1.96
219,4.62
